OBSID,LCITY,INCOME,WEEKEND,FEMSEX,ALONE,FREQ_AIR,FREQ_RAIL,IVTT_CAR,IVTT_AIR,IVTT_RAIL,OVTT_AIR,OVTT_RAIL,TCCAR,TCAIR,TCRAIL,chosen
3141,1,35,1,1,1,16,3,148,46,193,86,73,41.99,137.3,45.45,2
3142,1,70,0,0,1,16,3,148,46,193,86,73,41.99,137.3,45.45,1
3143,1,70,0,0,0,16,3,148,46,193,86,73,41.99,137.3,45.45,1
3144,1,15,0,0,0,16,3,148,46,193,86,73,41.99,137.3,45.45,1
3145,1,70,0,0,0,16,3,148,46,193,86,73,41.99,137.3,45.45,1
3146,1,70,0,0,1,16,3,148,46,193,86,73,41.99,137.3,45.45,1
3147,1,15,0,0,1,16,3,148,46,193,86,73,41.99,137.3,45.45,1
3148,1,45,0,0,1,16,3,148,46,193,86,73,41.99,137.3,45.45,1
3149,1,35,0,1,1,16,3,148,46,193,86,73,41.99,137.3,45.45,1
3150,1,70,0,0,1,16,3,148,46,193,86,73,41.99,137.3,45.45,1
3151,1,45,0,1,1,16,3,148,46,193,86,73,41.99,137.3,45.45,1
3152,1,70,0,0,0,16,3,148,46,193,86,73,41.99,137.3,45.45,1
3153,1,55,0,0,0,16,3,167,46,193,78,85,46.55,133.3,49.15,1
3154,1,55,0,0,0,16,3,167,46,193,78,85,46.55,133.3,49.15,1
3155,1,25,0,0,1,16,3,123,46,120,130,125,29.64,145.3,36.35,1
3156,1,45,0,0,1,16,3,101,46,120,110,80,27.36,145.3,32.35,1
3157,1,15,0,1,0,16,3,101,46,120,110,80,27.36,145.3,32.35,1
3158,1,70,0,0,1,16,3,101,46,120,110,80,27.36,145.3,32.35,1
3159,1,70,0,0,1,16,3,101,46,120,110,80,27.36,145.3,32.35,1
3160,1,70,0,0,0,16,3,101,46,120,110,80,27.36,145.3,32.35,1
3161,1,45,0,0,1,16,3,208,46,193,120,105,59.28,145.3,50.15,1
3162,1,70,0,0,0,16,3,155,46,193,85,85,42.75,137.3,49.15,1
3163,1,45,0,0,0,16,3,266,46,193,110,115,72.58,145.3,50.65,1
3164,1,25,0,1,0,16,3,318,46,193,90,125,81.32,145.3,51.15,1
3165,1,55,0,0,1,16,3,318,46,193,90,125,81.32,145.3,51.15,1
3166,1,35,0,0,1,16,3,94,46,120,158,60,25.08,145.95,30.6,1
3167,1,70,0,0,1,16,3,150,46,166,81,60,42.37,136.95,44.35,3
3168,1,45,0,0,1,16,3,150,46,166,81,60,42.37,136.95,44.35,1
3169,1,55,0,0,1,16,3,150,46,166,81,60,42.37,136.95,44.35,1
3170,1,45,0,0,1,16,3,154,46,193,89,68,42.94,137.95,44.9,1
3171,1,55,0,0,1,16,3,154,46,193,89,68,42.94,137.95,44.9,1
3172,1,55,0,0,1,16,3,325,46,193,93,120,82.27,145.95,50.6,1
3173,1,22.32,0,0,1,16,3,94,46,120,155,52,25.08,151.85,28.6,1
3174,1,70,0,1,1,16,3,94,46,120,155,52,25.08,151.85,28.6,1
3175,1,70,0,0,0,16,3,94,46,120,155,52,25.08,151.85,28.6,1
3176,1,70,0,0,1,16,3,94,46,120,155,52,25.08,151.85,28.6,1
3177,1,35,0,0,1,16,3,94,46,120,155,52,25.08,151.85,28.6,1
3178,1,35,0,0,0,16,3,94,46,120,155,52,25.08,151.85,28.6,1
3179,1,45,0,0,1,16,3,94,46,120,155,52,25.08,151.85,28.6,1
3180,1,25,0,1,1,16,3,94,46,120,155,52,25.08,151.85,28.6,1
3181,1,35,0,0,0,16,3,94,46,120,155,52,25.08,151.85,28.6,1
3182,1,70,0,1,1,16,3,94,46,120,155,52,25.08,151.85,28.6,1
3183,1,55,0,0,0,16,3,94,46,120,155,52,25.08,151.85,28.6,1
3184,1,70,0,1,1,16,3,94,46,120,155,52,25.08,151.85,28.6,1
3185,1,55,0,0,1,16,3,94,46,120,155,52,25.08,151.85,28.6,1
3186,1,55,0,0,1,16,3,94,46,120,155,52,25.08,151.85,28.6,1
3187,1,35,0,0,0,16,3,94,46,120,155,52,25.08,151.85,28.6,1
3188,1,70,0,1,0,16,3,218,46,120,150,77,53.58,151.85,30.8,1
3189,1,70,0,0,0,16,3,218,46,120,150,77,53.58,151.85,30.8,1
3190,1,35,0,0,0,16,3,218,46,120,150,77,53.58,151.85,30.8,1
3191,1,45,0,0,0,16,3,218,46,120,150,77,53.58,151.85,30.8,1
3192,1,35,0,0,1,16,3,154,46,170,78,57,38.95,141.85,38.6,1
3193,1,70,0,0,1,16,3,154,46,170,78,57,38.95,141.85,38.6,1
3194,1,45,0,1,0,16,3,150,46,166,78,52,42.37,142.85,42.35,3
3195,1,45,0,1,0,16,3,150,46,166,78,52,42.37,142.85,42.35,3
3196,1,55,0,1,0,16,3,150,46,166,78,52,42.37,142.85,42.35,3
3197,1,5,1,0,0,16,3,150,46,166,78,52,42.37,142.85,42.35,3
3198,1,45,1,0,1,16,3,150,46,166,78,52,42.37,142.85,42.35,3
3199,1,55,0,0,1,16,3,150,46,166,78,52,42.37,142.85,42.35,2
3200,1,55,0,0,1,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3201,1,35,0,1,1,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3202,1,70,0,0,0,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3203,1,55,0,0,1,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3204,1,70,0,0,1,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3205,1,45,0,0,0,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3206,1,70,0,0,0,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3207,1,45,0,0,1,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3208,1,70,0,1,0,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3209,1,55,0,0,0,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3210,1,70,0,0,1,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3211,1,55,0,0,1,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3212,1,70,0,0,0,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3213,1,70,0,0,0,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3214,1,55,0,0,1,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3215,1,70,0,0,0,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3216,1,55,0,0,0,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3217,1,70,0,0,1,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3218,1,35,0,0,1,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3219,1,45,0,0,0,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3220,1,45,0,1,1,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3221,1,70,0,0,1,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3222,1,45,0,0,1,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3223,1,70,0,0,0,16,3,150,46,166,78,52,42.37,142.85,42.35,1
3224,1,55,0,0,1,16,3,154,46,193,86,60,42.94,143.85,42.9,3
3225,1,35,0,0,0,16,3,154,46,193,86,60,42.94,143.85,42.9,3
3226,1,55,0,0,1,16,3,154,46,193,86,60,42.94,143.85,42.9,3
3227,1,45,1,1,1,16,3,154,46,193,86,60,42.94,143.85,42.9,3
3228,1,70,0,0,1,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3229,1,55,0,0,1,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3230,1,70,0,0,0,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3231,1,70,0,0,0,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3232,1,70,0,0,1,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3233,1,70,0,1,0,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3234,1,70,0,0,0,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3235,1,70,0,1,0,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3236,1,45,0,0,1,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3237,1,70,0,0,1,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3238,1,70,0,1,1,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3239,1,70,0,0,1,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3240,1,70,0,0,0,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3241,1,70,0,0,0,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3242,1,45,0,1,0,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3243,1,25,0,1,1,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3244,1,25,0,0,1,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3245,1,15,0,1,1,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3246,1,70,0,0,1,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3247,1,25,0,0,0,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3248,1,35,0,0,1,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3249,1,70,0,0,1,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3250,1,45,0,0,0,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3251,1,55,0,0,1,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3252,1,35,0,0,0,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3253,1,70,0,0,1,16,3,154,46,193,86,60,42.94,143.85,42.9,1
3254,1,55,0,0,0,16,3,160,46,193,90,67,44.08,151.85,43.1,1
3255,1,55,0,0,0,16,3,160,46,193,90,67,44.08,151.85,43.1,1
3256,1,70,0,0,1,16,3,160,46,193,90,67,44.08,151.85,43.1,1
3257,1,70,0,0,1,16,3,160,46,193,90,67,44.08,151.85,43.1,1
3258,1,25,0,0,1,16,3,160,46,193,90,67,44.08,151.85,43.1,1
3259,1,70,0,1,0,16,3,174,46,193,78,72,47.5,139.85,46.6,3
3260,1,70,0,0,1,16,3,174,46,193,78,72,47.5,139.85,46.6,2
3261,1,45,0,1,1,16,3,174,46,193,78,72,47.5,139.85,46.6,1
3262,1,70,0,0,1,16,3,174,46,193,78,72,47.5,139.85,46.6,1
3263,1,45,0,1,1,16,3,174,46,193,78,72,47.5,139.85,46.6,1
3264,1,70,0,0,0,16,3,174,46,193,78,72,47.5,139.85,46.6,1
3265,1,45,0,0,1,16,3,174,46,193,78,72,47.5,139.85,46.6,1
3266,1,55,0,0,0,16,3,174,46,193,78,72,47.5,139.85,46.6,1
3267,1,70,0,0,1,16,3,174,46,193,78,72,47.5,139.85,46.6,1
3268,1,35,0,1,0,16,3,174,46,193,78,72,47.5,139.85,46.6,1
3269,1,70,0,0,1,16,3,174,46,193,78,72,47.5,139.85,46.6,1
3270,1,45,0,0,0,16,3,130,46,120,130,112,30.59,151.85,33.8,1
3271,1,70,0,0,1,16,3,130,46,120,130,112,30.59,151.85,33.8,1
3272,1,70,0,0,0,16,3,130,46,120,130,112,30.59,151.85,33.8,1
3273,1,35,0,0,1,16,3,130,46,120,130,112,30.59,151.85,33.8,1
3274,1,35,0,0,0,16,3,130,46,120,130,112,30.59,151.85,33.8,1
3275,1,55,0,1,0,16,3,130,46,120,130,112,30.59,151.85,33.8,1
3276,1,70,0,0,1,16,3,130,46,120,130,112,30.59,151.85,33.8,1
3277,1,35,0,0,1,16,3,130,46,120,130,112,30.59,151.85,33.8,1
3278,1,70,0,0,0,16,3,108,46,120,110,67,28.31,151.85,29.8,1
3279,1,22.32,0,0,0,16,3,108,46,120,110,67,28.31,151.85,29.8,1
3280,1,35,0,0,0,16,3,108,46,120,110,67,28.31,151.85,29.8,1
3281,1,70,0,0,1,16,3,108,46,120,110,67,28.31,151.85,29.8,1
3282,1,70,0,0,1,16,3,108,46,120,110,67,28.31,151.85,29.8,1
3283,1,70,0,0,0,16,3,108,46,120,110,67,28.31,151.85,29.8,1
3284,1,55,0,0,0,16,3,108,46,120,110,67,28.31,151.85,29.8,1
3285,1,5,0,0,0,16,3,108,46,120,110,67,28.31,151.85,29.8,1
3286,1,55,0,0,1,16,3,108,46,120,110,67,28.31,151.85,29.8,1
3287,1,70,0,0,0,16,3,108,46,120,110,67,28.31,151.85,29.8,1
3288,1,45,0,1,1,16,3,215,46,193,120,92,60.23,151.85,47.6,1
3289,1,45,0,1,1,16,3,215,46,193,120,92,60.23,151.85,47.6,1
3290,1,35,0,0,1,16,3,215,46,193,120,92,60.23,151.85,47.6,1
3291,1,70,0,0,1,16,3,162,46,193,85,72,43.7,143.85,46.6,1
3292,1,70,0,0,0,16,3,162,46,193,85,72,43.7,143.85,46.6,1
3293,1,70,0,0,1,16,3,162,46,193,85,72,43.7,143.85,46.6,1
3294,1,55,0,0,1,16,3,162,46,193,85,72,43.7,143.85,46.6,1
3295,1,55,0,0,0,16,3,162,46,193,85,72,43.7,143.85,46.6,1
3296,1,70,0,0,1,16,3,162,46,193,85,72,43.7,143.85,46.6,1
3297,1,55,0,0,1,16,3,162,46,193,85,72,43.7,143.85,46.6,1
3298,1,25,0,0,0,16,3,162,46,193,85,72,43.7,143.85,46.6,1
3299,1,70,0,1,0,16,3,162,46,193,85,72,43.7,143.85,46.6,1
3300,1,70,0,0,0,16,3,162,46,193,85,72,43.7,143.85,46.6,1
3301,1,45,0,0,0,16,3,273,46,193,110,102,73.53,151.85,48.1,1
3302,1,55,0,0,0,16,3,273,46,193,110,102,73.53,151.85,48.1,1
3303,1,15,0,1,1,16,3,325,46,193,90,112,82.27,151.85,48.6,1
3304,1,70,0,0,0,16,3,325,46,193,90,112,82.27,151.85,48.6,1
3305,1,15,0,0,0,16,3,325,46,193,90,112,82.27,151.85,48.6,1
3306,1,55,0,0,1,16,3,325,46,193,90,112,82.27,151.85,48.6,1
3307,1,70,0,0,1,16,3,325,46,193,90,112,82.27,151.85,48.6,1
3308,1,35,0,0,1,16,3,325,46,193,90,112,82.27,151.85,48.6,1
3309,1,70,0,0,1,16,3,325,46,193,90,112,82.27,151.85,48.6,1
3310,1,45,0,0,1,16,3,94,46,120,165,65,25.08,152.4,29.6,1
3311,1,70,0,0,1,16,3,94,46,120,165,65,25.08,152.4,29.6,1
3312,1,70,0,0,1,16,3,218,46,120,160,90,53.58,152.4,31.8,1
3313,1,70,0,0,0,16,3,218,46,120,160,90,53.58,152.4,31.8,1
3314,1,70,0,0,1,16,3,154,46,170,88,70,38.95,142.4,39.6,1
3315,1,55,0,0,0,16,3,150,46,166,88,65,42.37,143.4,43.35,3
3316,1,35,0,0,0,16,3,150,46,166,88,65,42.37,143.4,43.35,1
3317,1,70,0,0,0,16,3,150,46,166,88,65,42.37,143.4,43.35,1
3318,1,25,1,0,1,16,3,154,46,193,96,73,42.94,144.4,43.9,3
3319,1,35,0,0,1,16,3,154,46,193,96,73,42.94,144.4,43.9,1
3320,1,70,0,0,0,16,3,154,46,193,96,73,42.94,144.4,43.9,1
3321,1,35,0,0,1,16,3,154,46,193,96,73,42.94,144.4,43.9,1
3322,1,45,0,0,1,16,3,154,46,193,96,73,42.94,144.4,43.9,1
3323,1,70,0,0,0,16,3,154,46,193,96,73,42.94,144.4,43.9,1
3324,1,25,0,0,1,16,3,154,46,193,96,73,42.94,144.4,43.9,1
3325,1,70,0,0,0,16,3,154,46,193,96,73,42.94,144.4,43.9,1
3326,1,45,0,0,0,16,3,154,46,193,96,73,42.94,144.4,43.9,1
3327,1,35,0,0,1,16,3,154,46,193,96,73,42.94,144.4,43.9,1
3328,1,70,0,0,1,16,3,154,46,193,96,73,42.94,144.4,43.9,1
3329,1,45,0,0,0,16,3,154,46,193,96,73,42.94,144.4,43.9,1
3330,1,35,0,1,1,16,3,154,46,193,96,73,42.94,144.4,43.9,1
3331,1,35,0,0,0,16,3,160,46,193,100,80,44.08,152.4,44.1,1
3332,1,45,0,0,0,16,3,162,46,193,105,85,44.08,152.4,47.6,1
3333,1,70,1,1,0,16,3,174,46,193,88,85,47.5,140.4,47.6,2
3334,1,45,0,0,1,16,3,174,46,193,88,85,47.5,140.4,47.6,1
3335,1,35,0,1,0,16,3,174,46,193,88,85,47.5,140.4,47.6,1
3336,1,70,0,0,0,16,3,130,46,120,140,125,30.59,152.4,34.8,1
3337,1,25,0,1,1,16,3,130,46,120,140,125,30.59,152.4,34.8,1
3338,1,55,0,0,1,16,3,108,46,120,120,80,28.31,152.4,30.8,1
3339,1,45,0,1,1,16,3,108,46,120,120,80,28.31,152.4,30.8,1
3340,1,70,0,0,1,16,3,325,46,193,100,125,82.27,152.4,49.6,1
3341,1,35,0,0,1,16,3,325,46,193,100,125,82.27,152.4,49.6,1
3342,1,55,0,0,1,16,3,325,46,193,100,125,82.27,152.4,49.6,1
3343,1,35,0,0,1,16,3,94,46,120,160,67,25.08,153.3,30.1,1
3344,1,45,0,0,1,16,3,94,46,120,160,67,25.08,153.3,30.1,1
3345,1,35,0,0,1,16,3,94,46,120,160,67,25.08,153.3,30.1,1
3346,1,35,0,0,1,16,3,94,46,120,160,67,25.08,153.3,30.1,1
3347,1,45,0,0,1,16,3,218,46,120,155,92,53.58,153.3,32.3,1
3348,1,15,0,0,0,16,3,218,46,120,155,92,53.58,153.3,32.3,1
3349,1,55,0,1,0,16,3,150,46,166,83,67,42.37,144.3,43.85,2
3350,1,55,0,1,1,16,3,150,46,166,83,67,42.37,144.3,43.85,1
3351,1,70,0,0,1,16,3,150,46,166,83,67,42.37,144.3,43.85,1
3352,1,45,0,0,0,16,3,150,46,166,83,67,42.37,144.3,43.85,1
3353,1,70,0,0,1,16,3,150,46,166,83,67,42.37,144.3,43.85,1
3354,1,45,0,0,1,16,3,150,46,166,83,67,42.37,144.3,43.85,1
3355,1,25,1,0,1,16,3,154,46,193,91,75,42.94,145.3,44.4,2
3356,1,25,0,0,0,16,3,154,46,193,91,75,42.94,145.3,44.4,1
3357,1,70,0,0,1,16,3,154,46,193,91,75,42.94,145.3,44.4,1
3358,1,55,0,0,0,16,3,154,46,193,91,75,42.94,145.3,44.4,1
3359,1,70,0,0,1,16,3,154,46,193,91,75,42.94,145.3,44.4,1
3360,1,25,0,0,0,16,3,154,46,193,91,75,42.94,145.3,44.4,1
3361,1,70,0,0,1,16,3,154,46,193,91,75,42.94,145.3,44.4,1
3362,1,25,0,0,1,16,3,154,46,193,91,75,42.94,145.3,44.4,1
3363,1,35,0,1,0,16,3,160,46,193,95,82,44.08,153.3,44.6,1
3364,1,35,0,0,1,16,3,160,46,193,95,82,44.08,153.3,44.6,1
3365,1,45,0,0,1,16,3,162,46,193,100,87,44.08,153.3,48.1,1
3366,1,55,0,0,1,16,3,162,46,193,100,87,44.08,153.3,48.1,1
3367,1,55,0,0,1,16,3,174,46,193,83,87,47.5,141.3,48.1,1
3368,1,35,0,0,1,16,3,271,46,193,95,87,69.73,153.3,48.1,1
3369,1,70,0,0,1,16,3,130,46,120,135,127,30.59,153.3,35.3,1
3370,1,55,0,0,1,16,3,108,46,120,115,82,28.31,153.3,31.3,1
3371,1,70,0,0,0,16,3,108,46,120,115,82,28.31,153.3,31.3,1
3372,1,25,0,0,1,16,3,108,46,120,115,82,28.31,153.3,31.3,1
3373,1,55,0,1,1,16,3,162,46,193,90,87,43.7,145.3,48.1,1
3374,1,45,0,0,1,16,3,273,46,193,115,117,73.53,153.3,49.6,1
3375,1,70,0,0,1,16,3,273,46,193,115,117,73.53,153.3,49.6,1
3376,1,70,0,0,0,16,3,325,46,193,95,127,82.27,153.3,50.1,1
3377,1,55,0,0,1,16,3,325,46,193,95,127,82.27,153.3,50.1,1
3378,1,70,0,1,0,16,3,100,46,120,170,70,26.03,154.9,31.6,1
3379,1,35,0,1,0,16,3,100,46,120,170,70,26.03,154.9,31.6,1
3380,1,25,0,0,1,16,3,100,46,120,170,70,26.03,154.9,31.6,1
3381,1,55,0,0,1,16,3,100,46,120,170,70,26.03,154.9,31.6,1
3382,1,45,0,0,1,16,3,100,46,120,170,70,26.03,154.9,31.6,1
3383,1,35,0,0,1,16,3,225,46,120,165,95,54.53,154.9,33.8,1
3384,1,45,0,0,1,16,3,225,46,120,165,95,54.53,154.9,33.8,1
3385,1,55,0,0,1,16,3,225,46,120,165,95,54.53,154.9,33.8,1
3386,1,70,0,0,1,16,3,156,46,166,93,70,43.32,145.9,45.35,1
3387,1,45,0,0,0,16,3,156,46,166,93,70,43.32,145.9,45.35,1
3388,1,70,0,0,1,16,3,161,46,193,101,78,43.89,146.9,45.9,1
3389,1,35,0,0,0,16,3,161,46,193,101,78,43.89,146.9,45.9,1
3390,1,55,0,0,1,16,3,161,46,193,101,78,43.89,146.9,45.9,1
3391,1,70,0,0,1,16,3,161,46,193,101,78,43.89,146.9,45.9,1
3392,1,45,0,0,1,16,3,161,46,193,101,78,43.89,146.9,45.9,1
3393,1,45,0,0,1,16,3,161,46,193,101,78,43.89,146.9,45.9,1
3394,1,45,0,0,0,16,3,161,46,193,101,78,43.89,146.9,45.9,1
3395,1,70,0,0,1,16,3,168,46,193,110,90,45.03,154.9,49.6,1
3396,1,55,0,0,1,16,3,181,46,193,93,90,48.45,142.9,49.6,1
3397,1,55,0,0,1,16,3,137,46,120,145,130,31.54,154.9,36.8,1
3398,1,55,0,0,1,16,3,137,46,120,145,130,31.54,154.9,36.8,1
3399,1,25,0,0,1,16,3,115,46,120,125,85,29.26,154.9,32.8,1
3400,1,70,0,0,0,16,3,168,46,193,100,90,44.65,146.9,49.6,1
3401,1,45,0,0,1,16,3,168,46,193,100,90,44.65,146.9,49.6,1
3402,1,55,0,0,1,16,3,168,46,193,100,90,44.65,146.9,49.6,1
3403,1,45,0,1,0,16,3,331,46,193,105,130,83.22,154.9,51.6,1
3404,0,55,0,0,0,16,3,137,46,120,190,130,38.95,155.3,34.6,1
3405,0,45,0,0,0,16,3,197,46,193,121,138,56.81,147.3,48.9,2
3406,0,45,0,0,1,16,3,197,46,193,121,138,56.81,147.3,48.9,1
3407,0,70,0,0,1,16,3,217,46,193,113,150,61.37,143.3,52.6,1
3408,0,70,0,0,0,16,3,173,46,120,165,190,44.46,155.3,39.8,1
3409,0,25,0,0,0,16,3,236,46,193,135,160,68.97,155.3,53.1,1
3410,0,25,0,0,1,16,3,120,46,120,160,75,32.3,151.6,32.45,1
3411,0,70,0,1,1,16,3,165,46,193,91,83,45.6,143.6,46.75,2
3412,0,45,0,0,1,16,3,165,46,193,91,83,45.6,143.6,46.75,1
3413,0,35,0,0,0,16,3,165,46,193,91,83,45.6,143.6,46.75,1
3414,0,25,0,0,1,16,3,282,46,193,95,95,72.39,151.6,50.45,1
3415,0,15,0,0,1,16,3,141,46,120,135,135,33.25,151.6,37.65,1
3416,0,45,0,0,1,16,3,100,46,120,164,70,27.74,151.3,30.6,1
3417,0,35,0,1,1,16,3,141,46,166,87,70,40.47,142.3,44.35,1
3418,0,70,0,0,0,16,3,145,46,193,95,78,41.04,143.3,44.9,1
3419,0,55,0,0,0,16,3,145,46,193,95,78,41.04,143.3,44.9,1
3420,0,35,0,0,0,16,3,145,46,193,95,78,41.04,143.3,44.9,1
3421,0,55,0,0,1,16,3,165,46,193,87,90,45.6,139.3,48.6,1
3422,0,45,0,1,0,16,3,165,46,193,87,90,45.6,139.3,48.6,1
3423,0,70,0,0,1,16,3,95,46,120,168,70,26.41,151.65,32.1,1
3424,0,24.32,0,0,0,16,3,95,46,120,168,70,26.41,151.65,32.1,1
3425,0,35,0,0,1,16,3,95,46,120,168,70,26.41,151.65,32.1,1
3426,0,55,0,0,1,16,3,95,46,120,168,70,26.41,151.65,32.1,1
3427,0,35,0,0,1,16,3,95,46,120,168,70,26.41,151.65,32.1,1
3428,0,55,0,0,1,16,3,95,46,120,168,70,26.41,151.65,32.1,1
3429,0,70,0,0,1,16,3,95,46,120,168,70,26.41,151.65,32.1,1
3430,0,70,0,0,1,16,3,95,46,120,168,70,26.41,151.65,32.1,1
3431,0,35,0,0,1,16,3,95,46,120,168,70,26.41,151.65,32.1,1
3432,0,35,0,1,1,16,3,95,46,120,168,70,26.41,151.65,32.1,1
3433,0,70,0,1,0,16,3,95,46,120,168,70,26.41,151.65,32.1,1
3434,0,25,0,0,1,16,3,95,46,120,168,70,26.41,151.65,32.1,1
3435,0,70,0,0,0,16,3,219,46,120,163,95,54.91,151.65,34.3,1
3436,0,55,0,0,1,16,3,155,46,170,91,75,40.28,141.65,42.1,1
3437,0,15,0,0,0,16,3,155,46,170,91,75,40.28,141.65,42.1,1
3438,0,70,0,0,0,16,3,135,46,166,91,70,39.14,142.65,45.85,2
3439,0,45,0,0,1,16,3,135,46,166,91,70,39.14,142.65,45.85,1
3440,0,70,0,0,0,16,3,135,46,166,91,70,39.14,142.65,45.85,1
3441,0,55,0,0,1,16,3,135,46,166,91,70,39.14,142.65,45.85,1
3442,0,70,0,0,0,16,3,135,46,166,91,70,39.14,142.65,45.85,1
3443,0,70,1,1,1,16,3,140,46,193,99,78,39.71,143.65,46.4,3
3444,0,45,1,0,1,16,3,140,46,193,99,78,39.71,143.65,46.4,3
3445,0,35,0,0,0,16,3,140,46,193,99,78,39.71,143.65,46.4,1
3446,0,70,0,0,1,16,3,140,46,193,99,78,39.71,143.65,46.4,1
3447,0,45,0,0,1,16,3,140,46,193,99,78,39.71,143.65,46.4,1
3448,0,70,0,1,0,16,3,140,46,193,99,78,39.71,143.65,46.4,1
3449,0,70,0,1,1,16,3,140,46,193,99,78,39.71,143.65,46.4,1
3450,0,55,0,0,0,16,3,140,46,193,99,78,39.71,143.65,46.4,1
3451,0,70,0,0,0,16,3,140,46,193,99,78,39.71,143.65,46.4,1
3452,0,25,0,0,0,16,3,140,46,193,99,78,39.71,143.65,46.4,1
3453,0,55,0,0,0,16,3,140,46,193,99,78,39.71,143.65,46.4,1
3454,0,70,0,0,1,16,3,140,46,193,99,78,39.71,143.65,46.4,1
3455,0,70,0,0,1,16,3,140,46,193,99,78,39.71,143.65,46.4,1
3456,0,55,0,0,0,16,3,140,46,193,99,78,39.71,143.65,46.4,1
3457,0,45,0,0,1,16,3,140,46,193,99,78,39.71,143.65,46.4,1
3458,0,45,0,0,1,16,3,145,46,193,103,85,40.85,151.65,46.6,1
3459,0,55,0,0,1,16,3,148,46,193,108,90,40.85,151.65,50.1,1
3460,0,5,0,0,1,16,3,160,46,193,91,90,44.27,139.65,50.1,3
3461,0,25,0,0,1,16,3,160,46,193,91,90,44.27,139.65,50.1,1
3462,0,25,0,1,0,16,3,160,46,193,91,90,44.27,139.65,50.1,1
3463,0,35,0,0,1,16,3,160,46,193,91,90,44.27,139.65,50.1,1
3464,0,45,0,0,1,16,3,116,46,120,143,130,27.36,151.65,37.3,1
3465,0,70,0,0,1,16,3,116,46,120,143,130,27.36,151.65,37.3,1
3466,0,25,0,1,0,16,3,116,46,120,143,130,27.36,151.65,37.3,1
3467,0,45,0,0,1,16,3,116,46,120,143,130,27.36,151.65,37.3,1
3468,0,24.32,0,1,1,16,3,116,46,120,143,130,27.36,151.65,37.3,1
3469,0,45,0,0,1,16,3,109,46,120,123,85,29.64,151.65,33.3,1
3470,0,55,0,0,0,16,3,109,46,120,123,85,29.64,151.65,33.3,1
3471,0,70,0,0,1,16,3,109,46,120,123,85,29.64,151.65,33.3,1
3472,0,70,0,0,1,16,3,200,46,193,133,110,57,151.65,51.1,1
3473,0,45,0,0,1,16,3,200,46,193,133,110,57,151.65,51.1,1
3474,0,55,0,0,1,16,3,200,46,193,133,110,57,151.65,51.1,1
3475,0,70,0,0,1,16,3,148,46,193,98,90,40.47,143.65,50.1,1
3476,0,35,0,1,0,16,3,148,46,193,98,90,40.47,143.65,50.1,1
3477,0,25,0,0,1,16,3,148,46,193,98,90,40.47,143.65,50.1,1
3478,0,70,0,0,0,16,3,259,46,193,123,120,70.3,151.65,51.6,1
