CASE,UNO,SERO,Mode,Alt1_ch,Alt2_ch,Alt3_ch,WEIGHT,DIST,VEHWRK,POPDENS,MALE,AGE,AGE45,HIGHINC,IVTT_DA,OVTT_DA,OVTDS_DA,COST_DA,IVTT_SR,OVTT_SR,OVTDS_SR,COST_SR,IVTT_TR,OVTT_TR,OVTDS_TR,COST_TR
1098,1,0,1,1,0,0,1.8362,3.9,1,3.86,0,45,0,0,0.9,0.2,0.05128,0.38,1.14,0.38,0.09744,0.19,0.8,2.71,0.69487,2.4
1099,1,0,3,0,0,1,1.8362,3.9,1,3.86,0,45,0,0,0.8,0.2,0.05128,0.38,1.04,0.31,0.07949,0.19,0.8,2.88,0.73846,2.4
1100,1,0,1,1,0,0,1.8362,5.3,1,6.24,0,31,0,0,0.9,0.2,0.03774,0.52,1.16,0.31,0.05849,0.26,3.22,3.73,0.70377,1.3
1101,1,0,2,0,1,0,1.8362,30.5,1,1.88,0,59,1,1,5.6,0.3,0.00984,2.99,6.08,0.52,0.01705,1.2,0.6,7.84,0.25705,4.75
1102,1,0,1,1,0,0,0.6426,30.4,1,1.88,0,59,1,1,5,0.3,0.00987,2.98,5.58,0.49,0.01612,1.49,0.5,7.11,0.23388,4.65
1103,1,0,1,1,0,0,1.8362,32.3,1,2.72,0,46,1,0,4.5,0.3,0.00929,3.17,5.04,0.49,0.01517,1.58,10.45,7.07,0.21889,6.6
1104,1,0,2,0,1,0,0.2982,29.7,0.6,0.97,1,45,0,0,4.9,0.6,0.0202,7.87,5.47,0.81,0.02727,3.94,4,3.08,0.1037,2.75
1105,1,0,2,0,1,0,0.2982,29.9,0.6,0.97,1,45,0,0,5.3,0.6,0.02007,7.89,5.77,0.84,0.02809,3.95,5.2,3.35,0.11204,2.75
1106,1,0,1,1,0,0,1.8362,4.3,1,17.01,0,37,0,0,1.3,0.2,0.04651,0.42,1.57,0.42,0.09767,0.21,2,1.5,0.34884,1.35
1107,1,0,2,0,1,0,0.2982,26.8,1,1.05,0,26,0,0,3.8,0.6,0.02239,7.59,4.69,0.8,0.02985,3.79,3.61,4.1,0.15299,4.5
1108,1,0,2,0,1,0,0.2982,27.3,1,1.05,0,26,0,0,4.5,0.5,0.01832,7.64,5.04,0.7,0.02564,3.82,5.02,3.21,0.11758,4.5
1109,1,0,1,1,0,0,0.6426,43,0.5,0.7,0,41,0,0,6,0.4,0.0093,4.21,6.66,0.59,0.01372,2.1,8.3,5.93,0.13791,5.9
1110,1,0,1,1,0,0,0.6426,43.1,0.5,0.7,0,41,0,0,6.5,0.4,0.00928,4.22,7.03,0.63,0.01462,2.11,8.5,5.19,0.12042,5.9
1111,1,0,1,1,0,0,1.8362,7.8,1,5.81,0,33,0,0,1.3,0.3,0.03846,0.76,1.57,0.49,0.06282,0.38,6.35,3.22,0.41282,0.75
1112,1,0,1,1,0,0,1.8362,6.8,1,0.91,1,53,1,1,1.3,0.2,0.02941,0.67,1.57,0.42,0.06176,0.34,0.9,2.93,0.43088,1.3
1113,1,0,1,1,0,0,0.6426,19.7,0.5,1.12,1,46,1,0,3.9,0.3,0.01523,1.93,4.39,0.49,0.02487,0.96,6.63,3.51,0.17817,4.2
1114,1,0,1,1,0,0,0.6426,19.7,0.5,1.12,1,46,1,0,4.1,0.3,0.01523,1.93,4.51,0.52,0.0264,0.96,9.16,3.68,0.1868,5.55
1115,1,0,1,1,0,0,1.8362,22.5,1,0.91,1,44,0,0,3.6,0.4,0.01778,2.21,3.98,0.63,0.028,1.1,0.8,6.39,0.284,4.45
1116,1,0,1,1,0,0,1.8362,2.7,1,8.32,0,32,0,0,0.9,0.2,0.07407,0.26,1.15,0.42,0.15556,0.13,0.78,3,1.11111,0.75
1117,1,0,1,1,0,0,1.8362,3.4,0.2,2.17,1,43,0,0,0.7,0.4,0.11765,0.33,0.92,0.59,0.17353,0.17,1.71,2.13,0.62647,0.75
1118,1,0,1,1,0,0,1.8362,5,0.2,2.17,1,21,0,0,1,0.3,0.06,0.49,1.25,0.49,0.098,0.24,1.17,2.12,0.424,0.75
1119,1,0,1,1,0,0,1.8362,18.7,1,1.12,0,24,0,0,3.7,0.3,0.01604,1.83,4.17,0.49,0.0262,0.92,8.02,5.49,0.29358,3.75
1120,1,0,1,1,0,0,1.8362,8.3,1,5.72,1,40,0,0,1.7,0.2,0.0241,0.81,2,0.38,0.04578,0.41,2.99,3.65,0.43976,1.45
1121,1,0,2,0,1,0,0.2982,36.6,1,0,0,44,0,0,5.2,0.9,0.02459,8.55,5.8,1.14,0.03115,4.27,2.39,8.3,0.22678,7.65
1122,1,0,1,1,0,0,1.8362,42.3,1,1.05,0,27,0,0,5.8,0.3,0.00709,4.15,6.45,0.49,0.01158,2.08,9.7,4.34,0.1026,4.35
1123,1,0,2,0,1,0,0.6426,23,1,4.61,0,40,0,0,3.8,0.3,0.01304,2.25,4.19,0.52,0.02261,0.75,9.65,6.86,0.29826,7.15
1124,1,0,1,1,0,0,0.6426,3.9,1.5,2.17,1,40,0,0,0.8,0.6,0.15385,0.38,1.03,0.81,0.20769,0.19,0.45,1.4,0.35897,0.75
1125,1,0,3,0,0,1,1.8362,4.7,1.5,2.17,0,21,0,0,1,0.3,0.06383,0.46,1.29,0.44,0.09362,0.23,1.8,4.92,1.04681,0.75
